Campaign Name,Campaign ID,Ad Group Name,By Day,Age,Gender,Cost,CPM,CPC,CTR,Impressions,Clicks,Conversions,Cost per Conversion,Currency
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/09/2026,18-24,Male,10.85 EUR,9.06,0.31,2.9,1198,35,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/26/2026,65+,Female,7.25,5.7,0.29,1.97,1273,25,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/05/2026,35-44,Male,29.48,9.68,0.44,2.19,3046,67,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/21/2026,65+,Male,7.48,4.96,0.34,1.47,1507,22,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/02/2026,18-24,Female,13.63,5.57,0.29,1.94,2447,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/14/2026,45-54,Female,31.2,11.96,0.52,2.29,2608,60,1,31.2,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/15/2026,18-24,Female,18.24,7.01,0.32,2.2,2601,57,1,18.24,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/26/2026,55-64,Male,18.06,6.53,0.43,1.52,2764,42,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/24/2026,55-64,Female,14.88,5.24,0.31,1.71,2841,48,1,14.88,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/13/2026,25-34,Female,12.9,8.44,0.43,1.93,1528,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/11/2026,55-64,Male,19.72,6.5,0.34,1.92,3032,58,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/07/2026,55-64,Female,20.3,7.47,0.35,2.12,2718,58,1,20.3,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/24/2026,55-64,Female,8.32,7.37,0.32,2.3,1129,26,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/09/2026,45-54,Male,17.22,3.31,0.42,0.79,5200,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/14/2026,65+,Male,12.09,5.05,0.31,1.65,2394,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/15/2026,45-54,Female,40.5,7.26,0.54,1.34,5575,75,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/10/2026,55-64,Female,22.91,6.15,0.29,2.13,3724,79,1,22.91,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/05/2026,55-64,Male,20.24,7.72,0.44,1.75,2621,46,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/20/2026,18-24,Female,19.84,5.81,0.64,0.92,3414,31,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/29/2026,55-64,Female,13.68,7.21,0.38,1.92,1898,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/19/2026,18-24,Female,27.69,9.81,0.39,2.52,2822,71,1,27.69,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/30/2026,35-44,Female,26.64,6.4,0.37,1.73,4164,72,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/15/2026,45-54,Male,10.89,3.7,0.33,1.12,2944,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/10/2026,18-24,Female,14.96,11.31,0.44,2.6,1323,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/24/2026,65+,Male,5.28,8.33,0.33,2.53,634,16,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/16/2026,45-54,Female,9.84,9.73,0.41,2.33,1011,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,65+,Male,7.04,4.95,0.32,1.56,1421,22,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/14/2026,55-64,Male,7.2,3.7,0.3,1.24,1945,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/08/2026,25-34,Male,46.0,6.15,0.5,1.23,7474,92,1,46.0,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/07/2026,65+,Male,11.16,5.96,0.31,1.93,1873,36,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/12/2026,45-54,Male,22.05,8.91,0.45,1.97,2475,49,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/26/2026,18-24,Female,27.72,9.73,0.44,2.21,2849,63,1,27.72,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/08/2026,65+,Female,11.04,13.21,0.46,2.91,836,24,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/26/2026,45-54,Female,9.31,8.28,0.49,1.69,1124,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/14/2026,35-44,Male,31.36,5.46,0.56,0.97,5747,56,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/08/2026,55-64,Female,6.4,4.41,0.32,1.4,1450,20,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/11/2026,45-54,Female,7.79,6.49,0.41,1.58,1200,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/07/2026,55-64,Male,8.16,6.93,0.34,2.03,1178,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/21/2026,35-44,Male,36.72,5.92,0.36,1.65,6198,102,1,36.72,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/16/2026,18-24,Female,25.38,7.1,0.47,1.52,3573,54,1,25.38,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/24/2026,18-24,Male,18.8,5.26,0.47,1.13,3576,40,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/24/2026,35-44,Female,29.07,4.19,0.51,0.82,6934,57,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/08/2026,65+,Male,6.2,5.12,0.31,1.65,1210,20,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/19/2026,45-54,Male,8.32,3.66,0.32,1.16,2272,26,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/16/2026,65+,Male,11.76,7.16,0.42,1.7,1642,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/04/2026,45-54,Male,21.33,4.65,0.27,1.72,4592,79,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/17/2026,45-54,Male,27.6,8.88,0.46,1.94,3108,60,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/08/2026,35-44,Female,12.54,8.24,0.33,2.47,1522,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/18/2026,18-24,Female,13.63,3.44,0.29,1.19,3961,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/22/2026,65+,Male,19.35,5.9,0.43,1.37,3279,45,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/14/2026,65+,Female,11.0,7.43,0.44,1.66,1480,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/22/2026,55-64,Female,12.47,4.81,0.43,1.12,2590,29,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/20/2026,55-64,Male,17.55,4.48,0.27,1.65,3915,65,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/31/2026,25-34,Male,21.08,4.81,0.34,1.41,4378,62,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/09/2026,18-24,Female,26.39,6.1,0.29,2.09,4328,91,1,26.39,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/11/2026,18-24,Female,9.1,3.65,0.35,1.04,2493,26,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/12/2026,18-24,Female,28.08,4.57,0.54,0.84,6142,52,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/06/2026,45-54,Male,21.0,9.19,0.42,2.17,2284,50,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/06/2026,18-24,Male,11.1,5.7,0.37,1.55,1946,30,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/30/2026,25-34,Male,16.72,7.06,0.38,1.87,2368,44,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/11/2026,55-64,Female,13.2,11.24,0.44,2.51,1174,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/15/2026,18-24,Male,21.83,8.43,0.37,2.29,2591,59,1,21.83,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/17/2026,65+,Male,7.99,6.53,0.47,1.36,1224,17,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/14/2026,18-24,Male,8.58,6.05,0.39,1.54,1419,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/09/2026,25-34,Male,31.68,4.46,0.44,1.01,7110,72,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/04/2026,35-44,Male,20.24,9.02,0.44,2.06,2245,46,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/15/2026,25-34,Female,11.55,6.76,0.35,1.96,1708,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/17/2026,18-24,Male,28.86,7.15,0.37,1.93,4038,78,1,28.86,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/28/2026,25-34,Female,44.0,5.57,0.5,1.11,7902,88,1,44.0,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/25/2026,45-54,Male,14.04,5.45,0.36,1.49,2577,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/27/2026,18-24,Female,26.95,4.96,0.49,1.02,5436,55,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/14/2026,18-24,Male,23.5,10.95,0.5,2.18,2147,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/17/2026,55-64,Female,28.32,12.11,0.48,2.53,2339,59,1,28.32,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/23/2026,55-64,Male,25.2,7.94,0.63,1.27,3172,40,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/21/2026,45-54,Female,20.09,7.24,0.49,1.49,2773,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/09/2026,45-54,Male,10.08,5.02,0.42,1.18,2008,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/21/2026,45-54,Female,24.0,9.35,0.4,2.33,2566,60,1,24.0,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/18/2026,18-24,Male,34.31,9.59,0.47,2.03,3579,73,1,34.31,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/04/2026,35-44,Female,17.16,4.23,0.33,1.29,4054,52,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/12/2026,55-64,Male,19.72,5.86,0.34,1.73,3364,58,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/19/2026,35-44,Female,29.58,11.5,0.51,2.26,2573,58,1,29.58,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/21/2026,18-24,Female,8.0,4.15,0.32,1.31,1930,25,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/26/2026,65+,Male,5.28,6.56,0.44,1.45,805,12,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/27/2026,45-54,Female,6.8,4.51,0.34,1.3,1508,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/01/2026,55-64,Female,17.94,7.27,0.46,1.56,2467,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/07/2026,35-44,Female,14.0,4.55,0.35,1.29,3078,40,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/27/2026,25-34,Male,8.84,2.47,0.26,0.95,3583,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/18/2026,65+,Male,14.1,3.67,0.47,0.77,3847,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/13/2026,65+,Male,8.58,4.44,0.26,1.73,1933,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/05/2026,45-54,Male,8.37,3.23,0.27,1.19,2591,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/18/2026,55-64,Female,15.05,6.77,0.43,1.58,2223,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/04/2026,65+,Female,13.69,6.36,0.37,1.71,2152,37,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/04/2026,55-64,Female,17.48,7.54,0.46,1.65,2317,38,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/20/2026,25-34,Female,27.88,7.76,0.41,1.89,3592,68,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/22/2026,18-24,Male,15.0,3.45,0.3,1.16,4344,50,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/21/2026,45-54,Male,18.6,5.39,0.31,1.74,3453,60,1,18.6,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/09/2026,45-54,Female,18.36,5.28,0.36,1.46,3475,51,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/04/2026,18-24,Female,16.2,4.57,0.54,0.84,3547,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/30/2026,18-24,Female,29.64,9.83,0.38,2.59,3016,78,1,29.64,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,18-24,Female,28.42,9.66,0.49,1.98,2942,58,1,28.42,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/09/2026,55-64,Female,13.53,10.56,0.41,2.61,1281,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/20/2026,45-54,Female,33.95,7.54,0.35,2.15,4502,97,1,33.95,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/27/2026,25-34,Male,19.27,6.39,0.41,1.55,3018,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/10/2026,18-24,Male,18.9,6.85,0.35,1.94,2759,54,1,18.9,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/11/2026,45-54,Female,11.84,9.08,0.37,2.44,1304,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/15/2026,18-24,Female,31.98,10.09,0.41,2.47,3169,78,1,31.98,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/04/2026,55-64,Male,12.47,6.37,0.43,1.46,1958,29,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/14/2026,18-24,Male,7.36,3.73,0.32,1.19,1972,23,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/30/2026,55-64,Female,11.4,5.06,0.3,1.67,2252,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/17/2026,35-44,Female,42.0,9.73,0.42,2.32,4315,100,1,42.0,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/15/2026,35-44,Male,22.94,4.94,0.37,1.33,4647,62,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/28/2026,18-24,Female,18.06,3.44,0.43,0.8,5255,42,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/14/2026,35-44,Male,11.16,3.97,0.31,1.29,2811,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/16/2026,25-34,Female,17.49,7.36,0.33,2.23,2376,53,1,17.49,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/10/2026,55-64,Female,15.84,5.95,0.36,1.65,2660,44,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/25/2026,55-64,Male,7.4,4.48,0.37,1.21,1652,20,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/06/2026,35-44,Male,8.19,6.21,0.39,1.62,1318,21,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/12/2026,25-34,Male,38.0,6.05,0.4,1.51,6277,95,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/01/2026,35-44,Male,32.8,7.96,0.4,1.98,4119,82,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/05/2026,18-24,Female,5.61,5.66,0.33,1.67,991,17,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/06/2026,35-44,Female,11.7,4.96,0.3,1.66,2358,39,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/30/2026,55-64,Female,10.12,9.38,0.46,2.04,1079,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/27/2026,45-54,Male,34.56,6.77,0.36,1.87,5104,96,1,34.56,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/25/2026,25-34,Female,14.75,2.78,0.25,1.1,5314,59,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/22/2026,25-34,Female,14.7,5.89,0.3,1.97,2497,49,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/03/2026,35-44,Female,18.92,4.92,0.43,1.14,3843,44,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/16/2026,65+,Male,12.42,9.91,0.46,2.13,1253,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/12/2026,25-34,Male,12.96,7.0,0.36,1.93,1852,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/06/2026,25-34,Male,45.44,7.18,0.64,1.12,6329,71,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/13/2026,55-64,Female,9.86,9.69,0.34,2.86,1018,29,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/16/2026,65+,Male,3.96,8.05,0.36,2.34,492,11,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/15/2026,45-54,Female,8.99,4.84,0.29,1.7,1858,31,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/06/2026,45-54,Male,23.56,4.84,0.31,1.57,4864,76,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/08/2026,65+,Female,3.8,6.97,0.38,1.89,545,10,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/18/2026,45-54,Male,16.5,6.19,0.33,1.86,2664,50,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/01/2026,65+,Female,6.56,5.26,0.41,1.28,1246,16,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/22/2026,65+,Female,9.0,4.96,0.3,1.66,1813,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/16/2026,65+,Male,19.38,6.59,0.57,1.15,2942,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/20/2026,25-34,Male,44.2,5.89,0.68,0.87,7504,65,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/23/2026,45-54,Female,7.52,7.57,0.47,1.66,994,16,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/11/2026,65+,Female,7.74,9.3,0.43,2.11,832,18,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/28/2026,65+,Male,14.8,6.77,0.4,1.68,2185,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/22/2026,55-64,Female,17.86,6.04,0.47,1.28,2956,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/08/2026,18-24,Female,19.32,5.55,0.46,1.2,3478,42,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/20/2026,35-44,Female,35.19,5.54,0.69,0.8,6352,51,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/05/2026,55-64,Female,5.92,4.42,0.37,1.17,1340,16,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/23/2026,18-24,Male,18.0,10.33,0.45,2.32,1743,40,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/25/2026,18-24,Female,14.19,7.65,0.33,2.34,1855,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/02/2026,35-44,Female,32.9,6.67,0.7,0.95,4935,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/26/2026,18-24,Female,14.26,5.05,0.46,1.09,2822,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/18/2026,65+,Female,7.98,7.57,0.42,1.79,1054,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/17/2026,55-64,Female,11.84,8.78,0.32,2.77,1349,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/18/2026,25-34,Female,20.13,7.49,0.33,2.26,2686,61,1,20.13,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/08/2026,45-54,Female,37.17,5.56,0.59,0.95,6683,63,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/20/2026,65+,Female,9.6,5.81,0.64,0.89,1652,15,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/15/2026,65+,Male,12.75,5.1,0.51,1.0,2502,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/10/2026,65+,Male,5.76,10.23,0.48,2.16,563,12,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/20/2026,55-64,Female,34.45,8.0,0.65,1.23,4307,53,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/10/2026,25-34,Male,41.83,5.16,0.47,1.1,8106,89,1,41.83,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/21/2026,55-64,Female,23.4,8.43,0.6,1.4,2776,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/27/2026,45-54,Female,19.32,11.67,0.46,2.54,1656,42,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/29/2026,55-64,Female,17.16,7.04,0.39,1.79,2438,44,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/18/2026,45-54,Female,15.4,4.33,0.28,1.53,3560,55,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/12/2026,35-44,Female,15.17,10.69,0.41,2.6,1419,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/22/2026,45-54,Female,10.24,5.93,0.32,1.86,1727,32,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/03/2026,25-34,Female,9.0,3.14,0.3,1.06,2866,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/19/2026,25-34,Male,50.6,10.72,0.46,2.33,4720,110,1,50.6,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/30/2026,65+,Female,23.52,9.03,0.42,2.14,2604,56,1,23.52,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/28/2026,18-24,Female,21.28,8.74,0.38,2.29,2435,56,1,21.28,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/27/2026,45-54,Female,21.84,5.27,0.28,1.89,4145,78,1,21.84,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/02/2026,55-64,Female,8.82,5.38,0.42,1.3,1640,21,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/22/2026,18-24,Male,20.67,3.57,0.53,0.67,5789,39,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/16/2026,35-44,Female,15.64,7.82,0.34,2.32,1999,46,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/16/2026,45-54,Female,21.2,7.48,0.4,1.87,2834,53,1,21.2,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/12/2026,45-54,Female,34.44,7.69,0.41,1.88,4480,84,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/18/2026,25-34,Male,10.2,3.3,0.34,0.98,3090,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/22/2026,55-64,Female,13.86,5.72,0.33,1.73,2425,42,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/21/2026,45-54,Female,19.43,4.53,0.29,1.56,4293,67,1,19.43,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/05/2026,25-34,Female,22.4,6.16,0.4,1.53,3638,56,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/29/2026,18-24,Male,17.2,3.91,0.4,0.98,4397,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/23/2026,18-24,Female,13.44,3.51,0.56,0.63,3834,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/10/2026,65+,Male,16.96,4.88,0.53,0.92,3475,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/30/2026,45-54,Male,20.4,5.52,0.6,0.93,3693,34,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/05/2026,65+,Female,8.58,5.22,0.39,1.35,1644,22,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/17/2026,65+,Male,10.5,6.73,0.42,1.6,1561,25,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/01/2026,35-44,Female,15.91,5.09,0.37,1.38,3125,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/10/2026,25-34,Female,24.0,5.09,0.4,1.28,4717,60,1,24.0,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/07/2026,45-54,Female,23.46,5.51,0.34,1.63,4257,69,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/22/2026,45-54,Female,17.6,7.45,0.4,1.88,2362,44,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/03/2026,35-44,Female,26.4,8.94,0.48,1.85,2953,55,1,26.4,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/06/2026,35-44,Male,29.6,5.49,0.4,1.37,5392,74,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/21/2026,65+,Male,18.49,9.41,0.43,2.18,1965,43,1,18.49,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/14/2026,35-44,Female,14.62,10.98,0.43,2.56,1332,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/27/2026,65+,Female,20.68,10.54,0.44,2.41,1962,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/13/2026,65+,Female,2.79,5.56,0.31,1.83,502,9,0,,EUR
