Advertiser,Campaign,Insertion Order,Line Item,Date,Device Type,Region,Impressions,Clicks,Click Rate,Total Media Cost (Advertiser Currency),Total Conversions,Active View Viewable Impressions
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260911,Mobile,Ostatné SR,10686,61,0.57%,35.17,,7601
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260827,Mobile,Košický kraj,9630,29,0.3%,20.31,,6255
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260916,Tablet,Bratislavský kraj,5988,15,0.26%,13.8,0.0,3914
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261020,Tablet,Ostatné SR,8194,48,0.59%,36.19,,4844
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261023,Desktop,Bratislavský kraj,13192,38,0.29%,33.87,0.0,9900
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260909,Connected TV,Košický kraj,6261,16,0.26%,15.33,,4888
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261017,Desktop,Košický kraj,11166,74,0.66%,36.1,,6775
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261022,Tablet,Bratislavský kraj,7123,40,0.56%,21.69,,4451
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260822,Mobile,Košický kraj,8052,86,1.07%,38.48,0.0,5929
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261014,Mobile,Bratislavský kraj,18941,128,0.68%,60.88,0.0,15036
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261011,Desktop,Bratislavský kraj,12284,62,0.5%,36.33,,7819
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261006,Mobile,Ostatné SR,15982,80,0.5%,78.17,,11075
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260916,Connected TV,Ostatné SR,9452,60,0.64%,39.68,0.0,5208
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261027,Mobile,Bratislavský kraj,9851,60,0.61%,25.9,0.0,6050
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260921,Desktop,Bratislavský kraj,18988,93,0.49%,70.05,,13480
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261002,Desktop,Bratislavský kraj,21526,128,0.59%,83.81,,12056
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260924,Mobile,Ostatné SR,11733,83,0.71%,32.78,,7028
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260921,Connected TV,Ostatné SR,5370,31,0.57%,11.93,,4004
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261028,Connected TV,Bratislavský kraj,9963,78,0.78%,42.38,,5678
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261020,Mobile,Bratislavský kraj,12089,67,0.56%,37.09,,8378
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261012,Desktop,Košický kraj,8642,50,0.58%,19.02,,5664
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260920,Connected TV,Bratislavský kraj,13566,73,0.54%,25.83,,9167
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261004,Mobile,Košický kraj,9229,34,0.37%,29.39,,6400
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261005,Tablet,Ostatné SR,6097,40,0.66%,15.48,0.0,4871
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260920,Desktop,Bratislavský kraj,16702,95,0.57%,50.32,0.0,10553
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260910,Tablet,Bratislavský kraj,10067,52,0.52%,42.32,,5889
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261012,Connected TV,Košický kraj,6369,31,0.49%,21.28,0.0,4186
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261016,Desktop,Ostatné SR,9746,88,0.91%,51.16,,6055
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261007,Mobile,Košický kraj,14987,163,1.09%,75.38,,8955
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260830,Tablet,Ostatné SR,7324,38,0.52%,19.38,0.0,4808
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260820,Connected TV,Košický kraj,7239,44,0.61%,24.66,,4253
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260913,Mobile,Ostatné SR,7937,50,0.64%,26.96,0.0,5642
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261022,Connected TV,Ostatné SR,4507,19,0.41%,7.71,,3213
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260918,Desktop,Košický kraj,7311,32,0.43%,13.92,,5311
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260820,Tablet,Bratislavský kraj,8964,38,0.43%,33.8,0.0,6172
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260917,Mobile,Košický kraj,6113,46,0.76%,20.72,,4656
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260831,Mobile,Košický kraj,10704,106,0.99%,48.16,,7685
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260901,Tablet,Ostatné SR,3747,9,0.25%,9.28,0.0,2413
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261012,Tablet,Košický kraj,4273,37,0.86%,13.95,0.0,2907
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260928,Mobile,Košický kraj,13308,139,1.05%,51.92,0.0,8722
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260822,Tablet,Košický kraj,3400,16,0.48%,7.73,0.0,2000
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260904,Desktop,Košický kraj,10861,94,0.87%,43.2,,7032
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261025,Desktop,Ostatné SR,11840,35,0.3%,31.84,0.0,7036
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261007,Connected TV,Košický kraj,4220,34,0.8%,20.32,,2377
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260923,Connected TV,Košický kraj,6408,38,0.59%,14.44,,3990
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260922,Connected TV,Košický kraj,9696,71,0.73%,42.29,0.0,6049
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260926,Connected TV,Košický kraj,8269,75,0.9%,29.61,,4562
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261012,Mobile,Košický kraj,11478,37,0.33%,29.74,,8521
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260921,Connected TV,Košický kraj,5992,55,0.92%,25.98,0.0,3766
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260905,Desktop,Bratislavský kraj,9208,18,0.2%,16.33,,5409
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260904,Mobile,Bratislavský kraj,17184,85,0.5%,35.85,0.0,11382
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260819,Mobile,Košický kraj,9061,37,0.41%,17.17,,6342
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260914,Mobile,Bratislavský kraj,19244,78,0.41%,56.75,0.0,13200
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261028,Mobile,Bratislavský kraj,17942,136,0.76%,44.24,0.0,10018
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260905,Desktop,Ostatné SR,12204,32,0.26%,34.63,0.0,7442
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260902,Desktop,Ostatné SR,5916,26,0.43%,13.4,,3831
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260820,Tablet,Ostatné SR,5747,19,0.33%,13.24,,3548
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261017,Mobile,Ostatné SR,13656,85,0.62%,49.31,,10234
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261013,Desktop,Ostatné SR,14267,67,0.47%,38.91,,9916
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260823,Desktop,Košický kraj,7864,42,0.54%,32.89,,5190
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260829,Connected TV,Košický kraj,7922,47,0.59%,30.54,0.0,5363
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260819,Mobile,Ostatné SR,11100,58,0.52%,24.05,0.0,6817
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260910,Mobile,Košický kraj,7842,48,0.61%,38.66,0.0,4635
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260927,Mobile,Košický kraj,11148,78,0.7%,38.11,,7990
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261018,Tablet,Ostatné SR,8174,52,0.63%,33.68,,5145
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260909,Desktop,Bratislavský kraj,8397,39,0.46%,21.35,0.0,4690
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261013,Desktop,Košický kraj,6744,25,0.38%,14.97,0.0,4206
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260906,Mobile,Ostatné SR,16439,127,0.78%,74.94,,11438
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260824,Connected TV,Bratislavský kraj,8769,52,0.59%,30.03,0.0,5589
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260828,Tablet,Ostatné SR,5860,42,0.72%,15.13,,4461
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260831,Tablet,Košický kraj,3877,32,0.82%,18.93,,2912
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261004,Connected TV,Bratislavský kraj,9926,30,0.31%,21.32,,7800
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260912,Mobile,Košický kraj,5900,34,0.58%,19.84,0.0,3949
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260818,Desktop,Košický kraj,5691,45,0.79%,18.38,,3462
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260829,Mobile,Košický kraj,12909,104,0.81%,55.6,0.0,7709
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261021,Connected TV,Bratislavský kraj,9138,85,0.93%,29.91,,5819
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261028,Tablet,Ostatné SR,4795,24,0.51%,15.25,0.0,3702
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260920,Desktop,Bratislavský kraj,19146,113,0.59%,51.71,0.0,12988
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260816,Desktop,Ostatné SR,10016,107,1.06%,36.15,,5911
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260903,Tablet,Bratislavský kraj,5019,25,0.5%,12.72,0.0,3167
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260831,Mobile,Bratislavský kraj,19639,123,0.63%,40.33,,14755
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260920,Connected TV,Ostatné SR,5184,28,0.55%,16.08,0.0,3671
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260819,Mobile,Bratislavský kraj,18440,164,0.89%,58.15,,14211
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260819,Mobile,Ostatné SR,12684,45,0.35%,20.65,,8982
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261016,Connected TV,Košický kraj,5571,24,0.43%,13.24,0.0,3699
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260915,Desktop,Košický kraj,6690,52,0.78%,26.68,,4355
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260912,Mobile,Ostatné SR,18564,111,0.6%,87.75,,14505
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261009,Connected TV,Ostatné SR,8496,34,0.4%,20.64,,6173
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260908,Desktop,Bratislavský kraj,16425,45,0.27%,42.39,,12342
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261006,Tablet,Bratislavský kraj,5309,37,0.69%,12.6,0.0,3711
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260817,Mobile,Bratislavský kraj,13528,68,0.51%,43.53,,8581
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260819,Connected TV,Bratislavský kraj,8682,50,0.57%,32.75,0.0,5735
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261002,Desktop,Ostatné SR,8944,52,0.58%,22.37,,5138
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260825,Mobile,Ostatné SR,11817,44,0.38%,27.28,0.0,6627
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261023,Mobile,Ostatné SR,17178,179,1.04%,61.83,,9804
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260909,Desktop,Košický kraj,8304,42,0.51%,25.75,0.0,6029
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260821,Mobile,Ostatné SR,11066,48,0.43%,22.13,,8087
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260908,Desktop,Ostatné SR,13663,87,0.64%,30.96,0.0,9471
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260908,Mobile,Košický kraj,16180,84,0.52%,74.19,,9930
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260909,Desktop,Košický kraj,6054,26,0.42%,15.37,,3646
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260815,Mobile,Bratislavský kraj,18910,69,0.37%,40.24,,11163
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260821,Mobile,Bratislavský kraj,15917,83,0.52%,59.86,,12528
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260904,Connected TV,Bratislavský kraj,11191,70,0.62%,46.19,,7191
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261002,Connected TV,Košický kraj,7166,45,0.62%,26.9,,5256
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260908,Desktop,Ostatné SR,8477,75,0.88%,33.95,,5695
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260827,Mobile,Ostatné SR,10609,77,0.73%,42.33,,6385
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260908,Mobile,Košický kraj,5465,39,0.71%,16.42,,3220
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261028,Tablet,Ostatné SR,5590,25,0.45%,14.25,,3171
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260913,Mobile,Košický kraj,5572,40,0.73%,15.44,0.0,3310
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260920,Tablet,Košický kraj,3387,25,0.75%,11.1,,2587
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261014,Desktop,Bratislavský kraj,8926,50,0.56%,28.07,0.0,5750
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260916,Connected TV,Ostatné SR,10604,71,0.67%,34.87,0.0,8287
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260823,Mobile,Ostatné SR,14600,84,0.57%,71.6,0.0,8731
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261016,Desktop,Košický kraj,6676,54,0.8%,31.91,,5315
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261026,Tablet,Košický kraj,4277,27,0.62%,12.43,0.0,3202
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260815,Tablet,Košický kraj,2175,8,0.36%,4.82,,1717
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261015,Mobile,Košický kraj,5570,26,0.46%,13.81,,3792
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260929,Desktop,Ostatné SR,15537,79,0.51%,64.48,0.0,11325
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260831,Desktop,Bratislavský kraj,14486,54,0.37%,40.92,,9562
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260823,Tablet,Bratislavský kraj,6808,35,0.52%,19.37,0.0,4034
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261024,Mobile,Košický kraj,5236,23,0.45%,10.04,,3754
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260930,Connected TV,Bratislavský kraj,9499,69,0.72%,30.29,0.0,6147
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260821,Desktop,Ostatné SR,9897,60,0.6%,26.62,,7107
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260924,Connected TV,Bratislavský kraj,9105,39,0.43%,26.01,,6822
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261026,Connected TV,Bratislavský kraj,8818,32,0.36%,19.58,0.0,5677
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261023,Mobile,Bratislavský kraj,10153,81,0.79%,25.61,0.0,7760
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260914,Tablet,Ostatné SR,5151,35,0.68%,13.48,0.0,3209
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261004,Connected TV,Ostatné SR,11488,76,0.66%,44.45,,7633
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260820,Connected TV,Košický kraj,4124,20,0.47%,6.46,0.0,2341
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261006,Mobile,Bratislavský kraj,22371,93,0.42%,80.03,,16544
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260817,Tablet,Bratislavský kraj,9222,65,0.71%,30.98,,5159
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260916,Mobile,Ostatné SR,7479,23,0.3%,11.9,,4824
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260919,Tablet,Košický kraj,2508,12,0.47%,5.78,,1472
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261002,Connected TV,Košický kraj,7721,62,0.8%,36.9,,5011
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260922,Desktop,Ostatné SR,11676,28,0.24%,18.72,,8710
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260818,Tablet,Ostatné SR,4400,27,0.61%,21.39,,3164
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261004,Desktop,Košický kraj,7636,18,0.23%,17.69,,4685
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260902,Connected TV,Košický kraj,0,0,0.42%,-240.1,,3390
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260918,Desktop,Košický kraj,11963,97,0.81%,49.6,0.0,8598
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261014,Connected TV,Košický kraj,4672,25,0.54%,10.37,,2895
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260903,Connected TV,Bratislavský kraj,9288,82,0.88%,33.84,,5185
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261009,Connected TV,Bratislavský kraj,13056,53,0.41%,61.15,,7290
